event_ts,part_id,machine_id,cycle_time_sec,scrap_flag,scrap_reason,energy_kwh,operator_id
2025-01-24 01:16:00,P011911,M003,26.43,False,,1.077,O006
2025-02-08 09:30:00,P011911,M003,27.31,False,,1.158,
2025-01-15 03:29:00,P011911,M019,28.45,False,,1.059,O009
2025-01-14 20:37:00,P011911,M001,23.53,False,,0.852,O002
2025-01-24 23:25:00,P011912,M003,34.57,True,Warp,2.066,O001
2025-02-07 15:00:00,P011912,M012,32.54,False,,1.805,O005
2025-01-31 14:17:00,P011912,M008,34.57,False,,2.024,O008
2025-02-05 14:32:00,P011912,M005,32.27,False,,1.805,O009
2025-01-19 10:27:00,P011912,M002,31.72,True,Burr,1.65,O006
2025-01-21 15:28:00,P011912,M008,31.96,False,,1.624,
2025-01-29 02:56:00,P011912,M013,35.72,True,Dimensional,1.886,O003
2025-01-19 23:06:00,P011912,M015,33.32,True,Surface,1.92,O010
2025-02-09 01:28:00,P011912,M015,37.45,True,Warp,2.071,O004
2025-02-02 05:08:00,P011912,M016,36.69,False,,2.215,O009
2025-01-18 11:52:00,P011913,M013,23.85,False,,1.022,O003
2025-02-03 08:57:00,P011913,M004,20.71,False,,0.882,O007
2025-01-16 23:41:00,P011913,M009,20.19,False,,0.848,O002
2025-01-25 05:58:00,P011913,M014,20.71,False,,0.88,O006
2025-01-22 13:43:00,P011913,M014,23.54,False,,0.963,O004
2025-01-14 05:00:00,P011913,M006,24.39,False,,1.017,O010
2025-01-13 17:19:00,P011913,M003,20.49,False,,0.819,O008
2025-02-06 19:00:00,P011913,M015,20.73,True,Surface,0.796,O007
2025-02-03 08:44:00,P011914,M007,16.81,False,,0.511,O008
2025-01-14 19:23:00,P011914,M008,13.61,False,,0.422,O007
2025-01-29 10:46:00,P011914,M009,12.81,False,,0.397,O010
2025-02-03 13:13:00,P011914,M014,14.13,,,0.382,O009
2025-01-14 01:14:00,P011914,M018,13.89,False,,0.446,O008
2025-01-26 15:41:00,P011914,M007,11.9,False,,0.345,O006
2025-01-30 20:32:00,P011914,M012,14.83,False,,0.414,O010
2025-01-17 06:30:00,P011914,M007,13.33,False,,0.396,O008
2025-02-07 13:19:00,P011914,M013,13.68,False,,0.389,O005
2025-01-20 18:18:00,P011915,M008,11.99,False,,0.366,O003
2025-02-04 07:31:00,P011915,M014,11.45,False,,0.359,O008
2025-01-13 11:06:00,P011915,M007,13.17,False,,0.368,O001
2025-01-29 14:22:00,P011915,M006,12.63,False,,0.394,O007
2025-02-08 07:42:00,P011915,M009,11.65,False,,0.322,O006
2025-01-18 06:09:00,P011915,M019,11.67,False,,0.379,O010
2025-01-21 14:34:00,P011915,M012,11.34,False,,0.321,O008
2025-02-04 17:57:00,P011915,M015,12.56,True,Warp,0.386,O003
2025-01-21 04:38:00,P011915,M002,12.49,False,,0.362,O006
2025-01-27 22:49:00,P011915,M019,11.05,False,,0.313,O009
2025-01-14 12:21:00,P011915,M020,10.62,,,0.318,O003
2025-01-15 14:33:00,P011915,M004,12.16,False,,0.362,O001
2025-02-06 02:43:00,P011916,M013,18.64,False,,0.573,O005
2025-01-22 21:28:00,P011916,M011,19.98,False,,0.594,O004
2025-01-23 10:26:00,P011916,M011,17.14,False,,0.524,O009
2025-02-07 04:02:00,P011916,M016,21.09,True,Warp,0.607,O002
2025-02-03 04:32:00,P011916,M007,18.69,False,,0.533,O009
2025-01-15 21:05:00,P011917,M016,51.97,True,Burr,,O007
2025-01-13 00:25:00,P011917,M004,49.75,False,,2.958,O010
2025-02-01 12:20:00,P011917,M019,46.16,False,,2.739,O005
2025-01-12 10:44:00,P011917,M007,42.26,False,,2.178,O003
2025-01-15 13:49:00,P011917,M016,48.19,,,2.452,O009
2025-01-28 12:59:00,P011917,M012,45.11,False,,2.551,O001
2025-01-14 01:00:00,P011918,M012,44.55,True,Burr,2.957,O010
2025-01-13 06:49:00,P011918,M008,49.43,False,,3.184,O008
2025-01-22 13:21:00,P011918,M013,44.65,False,,3.348,O005
2025-02-06 17:58:00,P011918,M012,37.73,False,,2.816,O003
2025-01-28 05:09:00,P011918,M001,38.06,False,,2.696,O004
2025-01-20 22:48:00,P011918,M004,49.24,False,,3.109,O005
2025-01-24 21:17:00,P011918,M004,51.63,True,Dimensional,3.709,O001
2025-02-02 09:09:00,P011919,M019,53.63,False,,3.127,O006
2025-01-23 19:38:00,P011919,M014,49.7,False,,2.948,O007
2025-01-26 07:40:00,P011919,M001,51.35,,,2.841,O008
2025-01-11 19:59:00,P011919,M016,40.5,False,,2.062,O004
2025-01-14 05:45:00,P011919,M006,55.67,True,,3.024,O001
2025-01-26 23:04:00,P011919,M019,42.59,False,,2.333,O002
2025-01-23 04:10:00,P011919,M014,47.33,True,Burr,2.777,O002
2025-01-17 04:56:00,P011919,M019,46.37,True,Surface,2.605,O002
2025-01-17 03:48:00,P011920,M006,38.84,True,,1.992,O005
2025-02-03 10:40:00,P011920,M018,33.17,False,,,O005
2025-01-16 00:00:00,P011920,M014,33.36,False,,1.978,O002
2025-02-02 04:16:00,P011920,M005,38.62,False,,2.15,O002
2025-01-29 14:16:00,P011920,M005,37.27,False,,,O009
2025-01-20 22:21:00,P011920,M003,33.72,False,,2.017,O003
2025-01-25 18:21:00,P011920,M011,37.17,False,,1.914,O007
2025-02-02 19:43:00,P011920,M006,36.67,False,,1.843,O010
2025-01-30 02:41:00,P011920,M011,34.87,False,,1.84,O003
2025-02-03 01:23:00,P011921,M005,20.86,False,,0.798,O002
2025-01-17 09:34:00,P011921,M006,21.57,False,,0.941,O002
2025-01-28 16:19:00,P011921,M018,17.91,False,,0.78,O010
2025-02-02 17:30:00,P011921,M020,22.15,False,,0.881,O010
2025-02-04 17:51:00,P011921,M020,21.61,False,,0.811,O005
2025-01-29 13:49:00,P011922,M002,11.87,False,,0.387,O009
2025-02-01 10:17:00,P011922,M016,13.74,False,,0.372,O003
2025-01-10 13:57:00,P011922,M002,14.11,False,,0.42,O009
2025-01-19 14:00:00,P011922,M010,13.32,False,,0.396,O005
2025-01-11 00:06:00,P011922,M004,13.09,False,,0.385,O001
2025-02-01 17:06:00,P011922,M006,12.32,False,,0.365,O004
2025-01-20 17:08:00,P011922,M007,11.7,False,,0.372,O008
2025-01-14 15:30:00,P011922,M013,16.0,False,,0.477,O007
2025-01-12 15:36:00,P011922,M017,12.49,True,Dimensional,0.355,O004
2025-01-25 21:35:00,P011922,M004,14.1,False,,0.382,O007
2025-01-27 17:19:00,P011923,M015,17.56,False,,0.552,O005
2025-01-15 04:46:00,P011923,M007,17.97,False,,0.552,O008
2025-01-24 07:40:00,P011923,M012,18.42,True,Surface,0.527,O009
2025-01-19 11:57:00,P011923,M019,18.91,False,,0.566,O005
2025-01-16 09:54:00,P011923,M001,18.18,False,,0.584,O004
2025-02-09 01:29:00,P011923,M005,20.1,False,,0.583,O007
2025-02-04 06:31:00,P011923,M018,20.11,False,,0.641,O007
2025-01-26 13:05:00,P011924,M006,28.66,False,,1.42,O002
2025-01-21 01:23:00,P011924,M019,32.74,False,,1.958,O003
2025-01-29 19:05:00,P011924,M020,28.91,False,,1.605,O009
2025-02-08 08:44:00,P011924,M008,29.69,False,,,O006
2025-01-26 05:32:00,P011924,M020,28.96,False,,1.673,O008
2025-01-21 17:40:00,P011924,M003,30.57,True,Surface,1.57,O008
2025-01-21 21:03:00,P011924,M019,29.09,False,,1.565,O008
2025-01-24 09:08:00,P011924,M010,33.39,True,,1.973,O004
2025-02-04 05:14:00,P011924,M017,30.31,False,,1.571,O007
2025-01-13 09:26:00,P011925,M008,36.71,False,,2.031,O005
2025-01-13 03:35:00,P011925,M006,29.83,False,,1.617,O005
2025-02-07 19:49:00,P011925,M019,34.41,False,,1.731,O001
2025-01-14 09:39:00,P011925,M018,34.15,False,,1.964,O006
2025-02-09 02:00:00,P011925,M001,31.95,False,,1.778,O005
2025-01-12 11:55:00,P011925,M003,29.72,False,,1.537,O005
2025-01-13 12:11:00,P011925,M014,34.06,False,,1.894,O005
2025-02-01 01:39:00,P011925,M009,34.0,,,1.864,O006
2025-01-24 19:47:00,P011925,M006,32.49,True,Dimensional,1.765,O002
2025-01-17 21:41:00,P011926,M002,52.64,False,,2.769,O007
2025-02-02 06:32:00,P011926,M010,53.22,False,,2.686,O001
2025-01-19 10:12:00,P011926,M018,55.16,False,,3.079,O005
2025-02-07 19:05:00,P011926,M006,45.52,True,,2.283,O003
2025-02-03 00:51:00,P011926,M015,44.7,False,,2.391,O001
2025-01-22 05:14:00,P011926,M019,65.26,False,,3.285,O002
2025-02-02 11:13:00,P011927,M018,17.36,True,Surface,0.526,O004
2025-01-15 14:35:00,P011927,M004,17.72,False,,0.488,O009
2025-01-31 22:59:00,P011927,M006,19.81,False,,0.589,O007
2025-02-05 13:44:00,P011927,M013,20.07,True,Surface,0.602,O008
2025-01-23 14:25:00,P011927,M018,18.0,False,,0.568,O002
2025-01-20 18:15:00,P011927,M012,20.43,False,,0.602,O008
2025-01-26 19:26:00,P011927,M019,18.23,False,,0.511,O004
2025-02-03 12:20:00,P011927,M016,16.42,False,,0.535,O010
2025-02-05 16:51:00,P011927,M004,17.73,False,,0.564,O004
2025-01-15 05:48:00,P011928,M006,33.25,False,,1.843,O005
2025-01-13 12:09:00,P011928,M008,41.59,False,,2.205,O006
2025-01-16 17:57:00,P011928,M011,32.91,False,,1.895,O006
2025-01-12 15:51:00,P011928,M001,35.98,False,,1.933,O007
2025-01-18 09:37:00,P011928,M015,36.47,True,Warp,2.108,O001
2025-01-16 13:18:00,P011928,M014,37.92,False,,2.15,O005
2025-02-05 21:22:00,P011928,M003,31.81,False,,1.888,O007
2025-01-27 14:25:00,P011929,M018,13.7,False,,0.406,O010
2025-01-26 03:21:00,P011929,M015,13.61,False,,0.396,O002
2025-01-10 11:06:00,P011929,M018,12.41,False,,0.351,O006
2025-01-17 14:49:00,P011929,M015,11.39,False,,0.321,O010
2025-01-22 21:31:00,P011929,M005,12.75,False,,0.389,O007
2025-01-25 00:50:00,P011930,M009,40.03,False,,2.088,O002
2025-01-26 09:16:00,P011930,M001,37.62,True,Surface,1.975,O007
2025-01-29 08:33:00,P011930,M007,32.96,False,,1.509,O007
2025-01-26 12:50:00,P011930,M010,40.81,False,,1.866,O008
2025-01-28 11:19:00,P011930,M014,33.65,False,,1.663,O003
2025-01-27 02:36:00,P011930,M012,37.89,False,,1.737,O001
2025-02-06 20:34:00,P011931,M001,40.17,True,Dimensional,2.231,O003
2025-01-23 00:22:00,P011931,M007,44.17,True,,2.348,O007
2025-01-13 05:53:00,P011931,M013,40.01,,,2.331,O008
2025-02-04 17:54:00,P011931,M006,37.64,False,,2.07,O004
2025-01-24 13:55:00,P011931,M014,37.91,False,,2.211,O010
2025-01-30 23:27:00,P011931,M013,41.46,False,,2.366,O001
2025-01-11 03:23:00,P011931,M018,38.25,False,,2.041,O010
2025-01-12 23:52:00,P011931,M008,42.56,False,,2.226,O006
2025-01-18 19:20:00,P011931,M009,37.71,False,,2.267,O007
2025-01-11 04:33:00,P011931,M013,36.06,False,,2.107,O004
2025-02-03 15:39:00,P011932,M010,24.47,False,,0.916,O004
2025-02-08 07:09:00,P011932,M007,23.03,False,,0.833,O001
2025-01-19 19:56:00,P011932,M020,24.7,False,,0.95,O008
2025-01-18 13:49:00,P011932,M001,25.81,False,,1.054,O002
2025-02-06 21:18:00,P011932,M006,26.64,False,,1.04,O002
2025-02-03 21:41:00,P011932,M011,20.09,False,,0.755,O010
2025-02-07 01:40:00,P011932,M009,25.4,False,,1.076,O005
2025-01-17 09:28:00,P011932,M006,24.59,False,,1.041,O010
2025-01-22 19:04:00,P011932,M012,22.93,False,,0.966,O004
2025-02-01 08:03:00,P011932,M009,28.01,False,,1.018,O010
2025-02-08 17:53:00,P011932,M020,23.05,True,Surface,0.909,O009
2025-01-31 03:59:00,P011932,M010,23.54,False,,0.86,O002
2025-01-25 14:09:00,P011933,M011,44.79,False,,2.497,O001
2025-02-08 10:40:00,P011933,M006,49.11,,,2.916,O009
2025-01-28 13:09:00,P011933,M007,46.36,False,,2.625,O002
2025-01-30 00:06:00,P011933,M008,42.62,True,Burr,2.388,O002
2025-01-12 18:17:00,P011933,M013,44.47,False,,2.605,O010
2025-02-07 02:10:00,P011933,M015,47.86,True,Warp,2.469,O003
2025-01-16 04:57:00,P011934,M014,22.94,True,Surface,0.913,O002
2025-01-21 18:12:00,P011934,M010,23.74,False,,1.001,O005
2025-01-18 02:19:00,P011934,M016,24.13,True,Dimensional,0.925,O006
2025-01-18 22:24:00,P011934,M007,24.14,True,Warp,0.899,O002
2025-02-05 22:37:00,P011934,M008,21.08,False,,0.909,O008
2025-01-24 04:14:00,P011934,M003,23.72,True,Surface,,O002
2025-01-11 19:47:00,P011934,M013,25.03,False,,0.969,O008
2025-01-29 06:03:00,P011934,M012,27.57,False,,1.119,O004
2025-01-26 20:09:00,P011934,M003,25.62,False,,1.067,O004
2025-01-23 02:27:00,P011935,M012,18.9,False,,0.553,O008
2025-02-06 13:04:00,P011935,M008,16.32,False,,0.474,O010
2025-01-27 02:33:00,P011935,M016,18.76,False,,0.55,O007
2025-02-03 18:15:00,P011935,M018,17.06,True,Surface,0.508,O001
2025-01-16 04:44:00,P011935,M004,20.62,False,,0.605,O002
2025-01-30 14:51:00,P011935,M014,17.41,True,Burr,0.535,O008
2025-01-19 07:28:00,P011935,M020,18.7,False,,0.581,O001
2025-02-09 04:03:00,P011935,M015,17.5,False,,0.476,O010
2025-02-08 10:35:00,P011935,M005,16.21,False,,0.476,O008
2025-01-23 08:28:00,P011935,M001,17.81,False,,0.491,O008
2025-01-18 18:55:00,P011935,M002,16.86,False,,0.546,O007
2025-01-15 05:28:00,P011935,M012,18.06,False,,0.513,O009
2025-01-13 00:09:00,P011936,M010,34.65,True,,1.809,O001
2025-01-18 10:55:00,P011936,M019,42.14,False,,2.183,O005
2025-01-10 11:28:00,P011936,M014,46.01,False,,2.462,O005
2025-01-29 19:31:00,P011936,M014,41.87,False,,2.47,O001
2025-01-30 11:07:00,P011936,M005,43.29,False,,2.556,O008
2025-01-23 18:06:00,P011937,M019,21.26,False,,0.877,O004
2025-01-14 06:37:00,P011937,M004,26.27,False,,1.079,O007
2025-01-25 19:17:00,P011937,M010,21.58,True,Warp,0.809,O002
2025-01-24 14:57:00,P011937,M007,25.99,False,,1.024,O008
2025-02-03 23:02:00,P011937,M012,22.06,False,,0.911,O004
2025-02-04 02:58:00,P011938,M006,28.94,False,,1.412,O007
2025-01-13 09:46:00,P011938,M016,27.68,False,,1.224,O005
2025-02-01 06:09:00,P011938,M016,25.1,False,,1.115,O004
2025-01-15 17:20:00,P011938,M008,27.29,False,,1.273,O006
2025-02-05 08:20:00,P011938,M003,26.65,False,,1.309,O001
2025-01-30 22:41:00,P011939,M017,11.81,False,,0.357,O003
2025-02-03 10:27:00,P011939,M016,12.46,True,,0.377,O006
2025-01-17 17:36:00,P011939,M019,13.24,False,,0.397,O004
2025-01-27 22:50:00,P011939,M018,12.9,False,,0.356,O006
2025-01-16 04:58:00,P011939,M012,12.43,False,,0.338,O010
2025-02-01 04:24:00,P011939,M012,14.95,,,0.443,O010
2025-01-18 15:13:00,P011939,M006,12.45,False,,0.374,O007
2025-02-03 01:38:00,P011939,M002,13.31,False,,0.392,O005
2025-02-08 19:11:00,P011940,M006,39.76,False,,2.793,O005
2025-01-25 14:23:00,P011940,M016,33.96,False,,2.265,O009
2025-01-12 09:47:00,P011940,M004,47.97,False,,3.036,O001
2025-01-24 04:13:00,P011940,M006,48.14,False,,3.478,O006
2025-01-16 23:02:00,P011940,M002,44.03,,Burr,2.94,O006
2025-01-27 02:20:00,P011940,M018,41.85,False,,3.19,O006
2025-01-15 06:25:00,P011940,M003,43.01,True,,2.977,O005
2025-01-31 01:14:00,P011940,M003,37.6,False,,,O005
2025-02-05 17:51:00,P011941,M016,16.08,False,,0.507,O007
2025-01-31 14:41:00,P011941,M012,17.2,False,,0.489,O009
2025-01-25 20:17:00,P011941,M010,15.55,False,,0.441,O002
2025-01-29 14:54:00,P011941,M001,15.59,False,,0.468,O004
2025-02-06 01:08:00,P011941,M006,14.74,False,,0.402,O006
2025-02-09 00:41:00,P011941,M014,16.57,False,,0.453,O004
2025-01-19 22:49:00,P011941,M004,15.34,False,,0.459,O009
2025-01-31 00:30:00,P011941,M007,14.11,False,,0.405,O001
2025-02-07 16:27:00,P011942,M020,39.07,False,,2.579,O001
2025-02-06 04:37:00,P011942,M003,48.42,False,,3.122,O003
2025-02-05 03:57:00,P011942,M009,54.64,True,,3.976,O005
2025-02-09 05:53:00,P011942,M002,47.43,False,,3.238,O010
2025-01-26 21:55:00,P011942,M005,49.89,False,,3.75,O010
2025-01-19 02:20:00,P011942,M018,51.73,False,,3.285,O008
2025-01-30 07:07:00,P011942,M003,50.56,False,,3.69,O005
2025-01-15 02:01:00,P011942,M020,48.97,False,,3.164,O002
2025-02-02 13:09:00,P011942,M011,49.57,False,,3.699,O004
2025-01-24 11:52:00,P011943,M012,32.89,True,Surface,1.739,O004
2025-01-16 18:09:00,P011943,M012,28.2,False,,1.42,O001
2025-01-27 23:11:00,P011943,M010,31.44,False,,1.64,O008
2025-01-15 21:54:00,P011943,M007,33.14,True,,1.702,O009
2025-01-28 23:48:00,P011943,M016,29.23,True,Warp,1.725,O005
2025-01-22 11:45:00,P011943,M020,32.47,False,,1.911,O002
2025-02-08 13:31:00,P011943,M018,31.44,False,,1.899,O008
2025-01-23 06:05:00,P011944,M003,45.87,False,,3.062,O008
2025-01-28 01:58:00,P011944,M019,41.77,False,,2.979,O005
2025-02-07 05:15:00,P011944,M006,46.15,False,,3.203,O004
2025-01-25 16:07:00,P011944,M008,49.12,False,,3.318,O002
2025-01-24 15:34:00,P011944,M003,42.83,False,,2.938,O009
2025-02-05 14:07:00,P011944,M005,41.53,False,,2.806,O002
2025-01-27 12:35:00,P011944,M018,44.18,False,,3.273,O006
2025-02-04 10:05:00,P011944,M013,40.54,False,,3.12,O008
2025-01-23 19:20:00,P011944,M007,47.67,False,,3.038,O001
2025-01-21 07:46:00,P011945,M018,28.37,False,,1.371,O009
2025-02-03 17:01:00,P011945,M012,35.98,False,,1.877,O003
2025-02-09 05:11:00,P011945,M002,30.1,False,,1.581,O009
2025-01-12 02:37:00,P011945,M020,29.75,True,Surface,1.379,O009
2025-01-17 07:51:00,P011945,M012,28.97,False,,1.445,O009
2025-01-22 09:34:00,P011945,M001,32.37,True,Surface,1.633,O007
2025-02-06 19:12:00,P011945,M020,32.89,False,,1.598,O010
2025-02-07 17:41:00,P011945,M019,31.92,True,Burr,1.618,O007
2025-01-12 14:49:00,P011945,M019,30.16,False,,1.322,O010
2025-01-26 05:04:00,P011945,M016,35.14,False,,1.783,O009
2025-01-15 21:01:00,P011946,M003,24.0,,Warp,0.87,O008
2025-01-11 10:19:00,P011946,M007,27.63,False,,1.007,O008
2025-01-26 10:58:00,P011946,M020,24.25,False,,1.035,O008
2025-01-17 08:35:00,P011946,M003,23.6,False,,0.958,O009
2025-01-13 08:56:00,P011946,M017,24.31,False,,1.009,O008
2025-01-20 08:55:00,P011946,M010,25.31,False,,0.951,O009
2025-01-25 03:52:00,P011946,M008,27.11,False,,1.074,O008
2025-02-01 15:51:00,P011947,M015,16.32,False,,0.461,O010
2025-01-30 00:12:00,P011947,M010,15.71,False,,0.431,O007
2025-02-07 21:19:00,P011947,M019,17.95,False,,0.561,O004
2025-01-21 20:56:00,P011947,M003,15.47,False,,0.424,O009
2025-01-25 16:57:00,P011947,M008,15.13,False,,0.478,O009
2025-02-06 11:31:00,P011947,M005,17.4,False,,0.519,O005
2025-01-10 15:42:00,P011948,M013,28.51,True,Dimensional,1.477,O010
2025-01-22 02:04:00,P011948,M019,26.2,False,,1.455,O007
2025-01-15 14:44:00,P011948,M009,28.06,True,Surface,1.404,O008
2025-01-19 06:50:00,P011948,M003,31.23,False,,1.779,O004
2025-02-05 05:10:00,P011948,M003,28.1,False,,1.515,O005
2025-01-18 06:48:00,P011948,M009,25.31,False,,1.254,O004
2025-01-13 07:33:00,P011948,M013,30.39,False,,1.627,O005
2025-01-19 10:09:00,P011948,M017,26.36,False,,1.511,O005
2025-01-18 15:01:00,P011948,M019,29.38,False,,1.595,O001
2025-01-14 18:11:00,P011949,M013,29.37,,,1.732,O009
2025-02-07 23:40:00,P011949,M002,30.9,False,,1.688,O004
2025-01-15 14:32:00,P011949,M014,30.65,False,,1.581,O001
2025-01-14 07:40:00,P011949,M009,29.92,False,,1.72,O003
2025-01-14 10:33:00,P011949,M006,35.5,False,,1.897,O005
2025-02-07 13:09:00,P011949,M005,25.83,False,,1.488,O009
2025-02-01 19:40:00,P011949,M001,28.99,False,,1.574,O003
2025-01-20 22:16:00,P011949,M014,29.86,False,,1.721,O005
2025-01-14 08:26:00,P011949,M016,31.95,False,,1.909,O004
2025-01-25 08:39:00,P011950,M010,11.98,False,,0.376,O009
2025-01-13 12:48:00,P011950,M010,11.75,True,,0.34,O004
2025-01-21 02:36:00,P011950,M015,12.01,False,,0.362,O004
2025-01-29 05:39:00,P011950,M016,10.72,False,,0.307,O007
2025-01-22 02:37:00,P011950,M016,13.03,False,,0.374,O007
2025-02-06 09:05:00,P011950,M009,12.57,False,,0.34,O003
2025-01-28 07:58:00,P011950,M016,12.04,False,,0.371,O002
2025-01-13 19:54:00,P011950,M016,12.91,False,,0.393,O008
2025-01-26 22:46:00,P011950,M015,13.27,False,,0.364,O004
2025-02-05 10:57:00,P011950,M009,12.78,True,Burr,0.394,O001
2025-01-16 09:35:00,P011951,M007,36.82,False,,1.88,O010
2025-02-06 15:19:00,P011951,M001,35.61,False,,1.817,O009
2025-01-25 18:53:00,P011951,M017,37.97,False,,2.136,O001
2025-02-08 17:30:00,P011951,M015,35.29,False,,1.91,O007
2025-02-02 11:11:00,P011951,M011,32.09,False,,1.817,O010
2025-02-07 05:13:00,P011951,M004,33.67,False,,,O007
2025-02-02 01:35:00,P011951,M019,31.2,False,,1.635,O010
2025-01-11 11:42:00,P011951,M018,31.96,True,Burr,1.657,O001
2025-01-24 01:57:00,P011951,M015,30.8,True,Burr,1.697,O001
2025-01-25 22:05:00,P011952,M011,19.25,False,,0.713,O008
2025-02-05 16:48:00,P011952,M020,18.43,False,,0.725,O009
2025-02-01 09:22:00,P011952,M004,19.55,False,,0.773,O004
2025-01-22 11:39:00,P011952,M015,17.34,False,,0.7,O004
2025-01-16 02:33:00,P011952,M016,18.4,False,,0.727,O005
2025-01-30 04:29:00,P011952,M018,20.46,False,,0.809,O001
2025-01-12 06:37:00,P011953,M018,22.2,False,,0.817,O001
2025-01-15 11:42:00,P011953,M001,17.58,True,,0.662,O010
2025-01-29 02:10:00,P011953,M016,20.31,False,,0.802,O008
2025-01-31 00:41:00,P011953,M017,19.49,False,,0.789,O004
2025-01-21 16:56:00,P011953,M006,21.05,False,,0.861,O004
2025-02-05 13:53:00,P011953,M016,19.88,False,,0.832,O010
2025-02-04 14:31:00,P011953,M003,20.46,False,,0.857,O009
2025-02-02 03:50:00,P011953,M011,20.43,False,,,O001
2025-02-04 18:08:00,P011953,M009,21.59,False,,0.808,O009
2025-02-09 07:27:00,P011954,M018,20.54,False,,0.743,O007
2025-01-31 17:20:00,P011954,M012,19.11,False,,0.694,O002
2025-01-24 11:37:00,P011954,M004,20.64,False,,0.884,O007
2025-01-17 20:43:00,P011954,M015,22.51,False,,0.838,O005
2025-01-28 09:44:00,P011954,M003,23.59,False,,1.003,O008
2025-01-24 00:49:00,P011954,M020,22.46,False,,0.828,O006
2025-02-04 10:55:00,P011954,M006,22.24,,,0.868,O008
2025-01-13 04:50:00,P011954,M009,22.37,False,,0.88,O006
2025-01-16 09:37:00,P011955,M006,46.04,False,,3.215,O007
2025-01-14 04:06:00,P011955,M005,40.54,False,,2.728,O008
2025-02-03 23:17:00,P011955,M004,46.77,False,,2.973,O005
2025-01-30 04:37:00,P011955,M014,48.0,False,,3.404,O003
2025-01-27 02:55:00,P011955,M013,51.26,False,,3.451,O007
2025-02-02 10:11:00,P011955,M016,42.49,True,Warp,2.889,O005
2025-01-24 18:39:00,P011956,M016,26.93,False,,1.459,O008
2025-01-29 23:42:00,P011956,M017,29.25,False,,1.72,O001
2025-01-24 17:05:00,P011956,M018,27.54,False,,1.464,O009
2025-01-12 23:57:00,P011956,M002,26.28,False,,1.458,O001
2025-02-07 21:14:00,P011956,M015,27.8,False,,1.544,O008
2025-01-14 15:10:00,P011956,M004,21.24,False,,,O004
2025-01-30 21:55:00,P011956,M009,27.14,False,,1.6,O002
2025-01-16 06:56:00,P011956,M020,28.16,False,,1.567,O007
2025-01-26 20:58:00,P011956,M008,24.68,,,1.403,O001
2025-01-12 23:01:00,P011956,M012,25.32,False,,1.413,O004
2025-01-27 19:42:00,P011957,M009,21.05,False,,0.802,O009
2025-02-07 01:46:00,P011957,M013,22.03,False,,0.934,O005
2025-01-20 02:57:00,P011957,M014,19.94,False,,0.763,O008
2025-01-31 04:50:00,P011957,M009,23.55,False,,0.974,O003
2025-02-07 03:03:00,P011957,M006,20.53,False,,0.8,O009
2025-01-31 23:33:00,P011957,M012,19.76,False,,0.78,O002
2025-01-28 08:10:00,P011957,M009,23.38,False,,0.851,O006
2025-01-16 15:30:00,P011957,M018,20.79,False,,0.914,O008
2025-01-14 11:36:00,P011957,M019,23.02,False,,,O004
2025-02-01 16:56:00,P011958,M016,44.27,False,,2.822,O005
2025-01-31 06:24:00,P011958,M011,45.14,False,,2.984,O006
2025-02-03 22:41:00,P011958,M009,42.6,False,,3.116,O007
2025-01-20 02:36:00,P011958,M003,49.87,False,,3.616,O007
2025-02-02 07:56:00,P011958,M002,43.62,False,,3.07,O005
2025-01-27 12:34:00,P011958,M016,48.32,False,,3.047,O001
2025-01-23 00:15:00,P011958,M007,45.58,False,,2.91,O008
2025-01-27 08:12:00,P011958,M003,44.3,False,,3.233,O006
2025-01-19 09:20:00,P011958,M015,46.84,False,,3.257,O003
2025-01-29 04:55:00,P011958,M004,42.27,False,,3.11,O003
2025-01-23 12:55:00,P011958,M015,41.75,True,Dimensional,2.907,O009
2025-02-02 16:28:00,P011959,M010,15.79,False,,0.459,O003
2025-02-08 05:15:00,P011959,M002,16.01,False,,0.439,O004
2025-01-19 02:03:00,P011959,M005,16.43,True,Burr,0.54,O007
2025-02-03 00:10:00,P011959,M012,14.98,False,,0.443,O004
2025-01-17 21:12:00,P011959,M004,16.01,False,,0.441,O007
2025-01-21 11:41:00,P011959,M017,15.93,False,,0.504,O008
2025-01-12 13:22:00,P011959,M008,13.96,False,,0.458,O007
2025-01-28 23:06:00,P011959,M011,15.58,False,,0.494,O010
2025-01-25 02:50:00,P011959,M015,16.17,False,,0.491,O007
2025-01-13 02:42:00,P011959,M009,13.3,,Warp,0.379,O006
2025-01-15 11:23:00,P011959,M020,16.29,False,,0.475,O005
2025-01-25 21:07:00,P011960,M016,15.38,False,,0.496,O009
2025-02-05 14:04:00,P011960,M018,14.88,False,,0.437,O007
2025-01-21 22:09:00,P011960,M010,14.93,False,,0.423,O001
2025-02-03 14:22:00,P011960,M001,16.72,False,,0.47,O001
2025-02-08 20:33:00,P011960,M010,15.75,False,,0.442,O005
2025-01-30 15:30:00,P011960,M015,17.18,True,Burr,0.537,O010
2025-01-12 11:56:00,P011960,M014,17.45,False,,0.49,O010
2025-01-16 03:34:00,P011960,M016,17.8,False,,0.508,O002
2025-01-10 20:26:00,P011961,M019,16.31,False,,0.446,O002
2025-01-31 10:23:00,P011961,M018,15.24,False,,0.48,O001
2025-02-05 09:42:00,P011961,M019,14.78,False,,0.425,O008
2025-02-02 14:21:00,P011961,M001,12.66,False,,0.397,O008
